word	lemma	pos	wordfreq	lemfreq
expansions	expansion	n	1033	26265
encountered	encounter	v	12855	26259
encounter	encounter	v	9037	26259
encounters	encounter	v	2371	26259
encountering	encounter	v	1996	26259
occasionally	occasionally	r	26250	26250
unemployment	unemployment	n	26248	26248
pet	pet	n	17241	26240
pets	pet	n	8999	26240
awful	awful	j	26206	26206
laboratory	laboratory	n	21123	26198
laboratories	laboratory	n	5075	26198
administrators	administrator	n	15934	26195
administrator	administrator	n	10261	26195
wound	wind	v	10112	26183
wind	wind	v	8765	26183
winds	wind	v	3764	26183
winding	wind	v	3067	26183
winded	wind	v	475	26183
quarterback	quarterback	n	22259	26181
quarterbacks	quarterback	n	3922	26181
rocket	rocket	n	14592	26167
rockets	rocket	n	11575	26167
preparation	preparation	n	21231	26152
preparations	preparation	n	4921	26152
relatives	relative	n	19537	26146
relative	relative	n	6609	26146
confident	confident	j	26144	26144
strategic	strategic	j	26103	26103
marine	marine	j	26088	26088
quote	quote	n	17607	26087
quotes	quote	n	8480	26087
publisher	publisher	n	14486	26079
publishers	publisher	n	11593	26079
innovation	innovation	n	20084	26039
innovations	innovation	n	5955	26039
highlight	highlight	v	8157	26029
highlighted	highlight	v	7384	26029
highlights	highlight	v	6839	26029
highlighting	highlight	v	3627	26029
high-lighted	highlight	v	13	26029
high-lighting	highlight	v	7	26029
nuts	nut	n	18592	26017
nut	nut	n	7425	26017
fighters	fighter	n	13197	26014
fighter	fighter	n	12817	26014
ranks	rank	n	14244	26007
rank	rank	n	11763	26007
electricity	electricity	n	26000	26003
instances	instance	n	14648	26001
instance	instance	n	11353	26001
fortune	fortune	n	21487	25994
fortunes	fortune	n	4507	25994
freeze	freeze	v	9931	25985
frozen	freeze	v	8472	25985
froze	freeze	v	4696	25985
freezes	freeze	v	1754	25985
freezing	freeze	v	1132	25985
variation	variation	n	14511	25982
variations	variation	n	11471	25982
armed	armed	j	25972	25972
negotiate	negotiate	v	13460	25963
negotiating	negotiate	v	6408	25963
negotiated	negotiate	v	5588	25963
negotiates	negotiate	v	507	25963
laughter	laughter	n	25929	25929
wisdom	wisdom	n	25826	25925
wisdoms	wisdom	n	99	25925
correspondent	correspondent	n	23272	25907
correspondents	correspondent	n	2635	25907
mixture	mixture	n	24322	25895
mixtures	mixture	n	1573	25895
murdered	murder	v	16498	25889
murder	murder	v	6312	25889
murdering	murder	v	2777	25889
murders	murder	v	302	25889
assistant	assistant	n	20036	25884
assistants	assistant	n	5848	25884
retain	retain	v	11798	25881
retained	retain	v	7473	25881
retaining	retain	v	3450	25881
retains	retain	v	3160	25881
tomatoes	tomato	n	14903	25826
tomato	tomato	n	10923	25826
indians	Indian	n	23575	25825
indian	Indian	n	2250	25825
testify	testify	v	11150	25823
testified	testify	v	10537	25823
testifying	testify	v	2757	25823
testifies	testify	v	1379	25823
ingredients	ingredient	n	20168	25809
ingredient	ingredient	n	5641	25809
since	since	r	25781	25781
galaxy	galaxy	n	17300	25775
galaxies	galaxy	n	8475	25775
qualify	qualify	v	12477	25774
qualified	qualify	v	9472	25774
qualifies	qualify	v	2706	25774
qualifying	qualify	v	1119	25774
scheme	scheme	n	18526	25772
schemes	scheme	n	7246	25772
gop	GOP	n	25770	25770
shame	shame	n	25612	25764
shames	shame	n	152	25764
concentrate	concentrate	v	12454	25761
concentrated	concentrate	v	7430	25761
concentrating	concentrate	v	4535	25761
concentrates	concentrate	v	1342	25761
contest	contest	n	20818	25761
contests	contest	n	4943	25761
introduction	introduction	n	23704	25722
introductions	introduction	n	2018	25722
boundaries	boundary	n	17691	25694
boundary	boundary	n	8003	25694
tube	tube	n	17185	25647
tubes	tube	n	8462	25647
versus	versus	i	25646	25646
chef	chef	n	20095	25646
chefs	chef	n	5551	25646
regularly	regularly	r	25635	25635
ugly	ugly	j	23967	25632
ugliest	ugly	j	981	25632
uglier	ugly	j	684	25632
screwed	screw	v	10571	25632
screw	screw	v	10455	25632
screwing	screw	v	3340	25632
screws	screw	v	1266	25632
load	load	n	17659	25620
loads	load	n	7961	25620
tongue	tongue	n	22116	25612
tongues	tongue	n	3496	25612
palestinian	Palestinian	j	25603	25603
fiscal	fiscal	j	25598	25598
creek	Creek	n	23922	25595
creeks	Creek	n	1673	25595
hip	hip	n	15559	25581
hips	hip	n	10022	25581
accompanied	accompany	v	15094	25567
accompany	accompany	v	5935	25567
accompanying	accompany	v	2652	25567
accompanies	accompany	v	1886	25567
decline	decline	n	25563	25563
terrorism	terrorism	n	25562	25562
respondents	respondent	n	21788	25555
respondent	respondent	n	3767	25555
narrator	narrator	n	24632	25554
narrators	narrator	n	922	25554
voting	voting	n	25547	25547
refugees	refugee	n	16507	25533
refugee	refugee	n	9026	25533
assembly	assembly	n	23748	25533
assemblies	assembly	n	1785	25533
fraud	fraud	n	24563	25518
frauds	fraud	n	955	25518
limitations	limitation	n	19157	25511
limitation	limitation	n	6354	25511
housing	house	v	11147	25510
house	house	v	6172	25510
housed	house	v	5704	25510
houses	house	v	2487	25510
partnership	partnership	n	18138	25493
partnerships	partnership	n	7355	25493
stored	store	v	11412	25475
store	store	v	10550	25475
storing	store	v	3507	25475
stores	store	v	6	25475
crash	crash	n	21804	25472
crashes	crash	n	3668	25472
surprised	surprise	v	12203	25449
surprise	surprise	v	10553	25449
surprises	surprise	v	1702	25449
surprising	surprise	v	724	25449
suprised	surprise	v	152	25449
suprise	surprise	v	62	25449
suprising	surprise	v	53	25449
representation	representation	n	19189	25448
representations	representation	n	6213	25448
re-presentation	representation	n	40	25448
re-presentations	representation	n	6	25448
hold	hold	n	24496	25448
holds	hold	n	950	25448
ministry	ministry	n	21793	25434
ministries	ministry	n	3641	25434
flat	flat	j	24674	25427
flatter	flat	j	657	25427
flattest	flat	j	96	25427
wise	wise	j	21702	25418
wiser	wise	j	2890	25418
wisest	wise	j	826	25418
witnessed	witness	v	12447	25418
witness	witness	v	8909	25418
witnessing	witness	v	3382	25418
witnesses	witness	v	680	25418
excuse	excuse	n	17504	25386
excuses	excuse	n	7882	25386
register	register	v	10737	25367
registered	register	v	10492	25367
registering	register	v	2627	25367
registers	register	v	1511	25367
comedy	comedy	n	23333	25303
comedies	comedy	n	1970	25303
purchase	purchase	n	16554	25302
purchases	purchase	n	8748	25302
tap	tap	v	9081	25295
tapped	tap	v	8613	25295
tapping	tap	v	5588	25295
taps	tap	v	2013	25295
infrastructure	infrastructure	n	24568	25291
infrastructures	infrastructure	n	723	25291
organic	organic	j	25288	25288
islam	Islam	n	25282	25282
diverse	diverse	j	25277	25277
favor	favor	v	9883	25274
favored	favor	v	8283	25274
favors	favor	v	4493	25274
favoring	favor	v	2615	25274
intellectual	intellectual	j	25268	25268
tight	tight	j	20405	25214
tighter	tight	j	4394	25214
tightest	tight	j	415	25214
port	port	n	18851	25211
ports	port	n	6360	25211
fate	fate	n	23637	25194
fates	fate	n	1557	25194
market	market	v	19099	25191
marketed	market	v	3218	25191
marketing	market	v	2543	25191
markets	market	v	331	25191
absolute	absolute	j	25184	25184
dialogue	dialogue	n	23649	25173
dialogues	dialogue	n	1524	25173
plus	Plus	n	24616	25166
pluses	Plus	n	550	25166
frequency	frequency	n	20240	25158
frequencies	frequency	n	4918	25158
tribe	tribe	n	14838	25147
tribes	tribe	n	10309	25147
external	external	j	25146	25146
appointment	appointment	n	18135	25144
appointments	appointment	n	7009	25144
converted	convert	v	10751	25123
convert	convert	v	8887	25123
converting	convert	v	3807	25123
converts	convert	v	1678	25123
surprising	surprising	j	25114	25114
mobile	mobile	j	25095	25095
establishment	establishment	n	22387	25090
establishments	establishment	n	2703	25090
worried	worried	j	25086	25086
bye	bye	u	25081	25081
shopping	shopping	n	25046	25052
shoppings	shopping	n	6	25052
celebrity	celebrity	n	16332	24989
celebrities	celebrity	n	8657	24989
congressman	congressman	n	21932	24982
congressmen	congressman	n	3050	24982
impressed	impress	v	17369	24977
impress	impress	v	6419	24977
impresses	impress	v	617	24977
impressing	impress	v	572	24977
taxpayers	taxpayer	n	15304	24954
taxpayer	taxpayer	n	9484	24954
tax-payer	taxpayer	n	91	24954
tax-payers	taxpayer	n	75	24954
adapted	adapt	v	11159	24934
adapt	adapt	v	9912	24934
adapting	adapt	v	3203	24934
adapts	adapt	v	660	24934
publicly	publicly	r	24932	24932
pride	pride	n	24838	24923
prides	pride	n	85	24923
clothing	clothing	n	24904	24923
clothings	clothing	n	19	24923
rapidly	rapidly	r	24922	24922
domain	domain	n	18557	24914
domains	domain	n	6357	24914
mainly	mainly	r	24910	24910
ceiling	ceiling	n	21972	24902
ceilings	ceiling	n	2930	24902
alter	alter	v	11690	24900
altered	alter	v	8218	24900
altering	alter	v	3435	24900
alters	alter	v	1557	24900
shelter	shelter	n	19071	24892
shelters	shelter	n	5821	24892
random	random	j	24886	24886
obligation	obligation	n	14387	24879
obligations	obligation	n	10492	24879
shower	shower	n	19969	24876
showers	shower	n	4907	24876
beg	beg	v	9628	24867
begging	beg	v	7030	24867
begged	beg	v	5548	24867
begs	beg	v	2661	24867
asleep	asleep	j	24848	24848
musicians	musician	n	15395	24829
musician	musician	n	9434	24829
extraordinary	extraordinary	j	24829	24829
dirt	dirt	n	24819	24819
pc	PC	n	19883	24814
pcs	PC	n	4931	24814
bell	bell	n	16057	24813
bells	bell	n	8713	24813
belli	bell	n	43	24813
smell	smell	n	20944	24783
smells	smell	n	3839	24783
damaged	damage	v	12205	24780
damage	damage	v	8124	24780
damaging	damage	v	3603	24780
damages	damage	v	848	24780
ceremony	ceremony	n	19145	24779
ceremonies	ceremony	n	5634	24779
clue	clue	n	15559	24755
clues	clue	n	9196	24755
guidelines	guideline	n	22535	24752
guideline	guideline	n	2217	24752
comfort	comfort	n	23081	24745
comforts	comfort	n	1664	24745
near	near	j	15045	24720
nearest	near	j	8939	24720
nearer	near	j	736	24720
pregnancy	pregnancy	n	21644	24687
pregnancies	pregnancy	n	3043	24687
borrow	borrow	v	12231	24662
borrowed	borrow	v	7664	24662
borrowing	borrow	v	3834	24662
borrows	borrow	v	933	24662
conventional	conventional	j	24656	24656
tourists	tourist	n	14018	24638
tourist	tourist	n	10620	24638
incentives	incentive	n	12692	24612
incentive	incentive	n	11920	24612
custom	custom	n	14554	24610
customs	custom	n	10056	24610
cheek	cheek	n	13236	24607
cheeks	cheek	n	11371	24607
tournament	tournament	n	20975	24576
tournaments	tournament	n	3601	24576
doubled	double	v	10784	24576
double	double	v	8154	24576
doubling	double	v	3117	24576
doubles	double	v	2521	24576
satellite	satellite	n	18443	24573
satellites	satellite	n	6130	24573
nearby	nearby	j	24517	24560
near-by	nearby	j	43	24560
comprehensive	comprehensive	j	24553	24553
stable	stable	j	24520	24549
stabler	stable	j	29	24549
medication	medication	n	15446	24549
medications	medication	n	9103	24549
script	script	n	19861	24547
scripts	script	n	4686	24547
educate	educate	v	10752	24527
educated	educate	v	8517	24527
educating	educate	v	4797	24527
educates	educate	v	461	24527
efficient	efficient	j	24525	24525
risk	risk	v	16860	24524
risking	risk	v	3444	24524
risked	risk	v	2905	24524
risks	risk	v	1315	24524
welcome	welcome	j	24512	24515
scare	scare	v	9852	24484
scared	scare	v	8269	24484
scares	scare	v	3721	24484
scaring	scare	v	2642	24484
psychology	psychology	n	24349	24479
psychologies	psychology	n	130	24479
logic	logic	n	24080	24470
logics	logic	n	390	24470
economics	economics	n	24463	24463
update	update	n	14204	24444
updates	update	n	10240	24444
nevertheless	nevertheless	r	24438	24438
devil	devil	n	19903	24433
devils	devil	n	4530	24433
thirty	thirty	m	24427	24427
beat	beat	n	20367	24421
beats	beat	n	4054	24421
charity	charity	n	18668	24405
charities	charity	n	5737	24405
fiber	fiber	n	19172	24394
fibers	fiber	n	5222	24394
waved	wave	v	10800	24391
waving	wave	v	7340	24391
wave	wave	v	3976	24391
waves	wave	v	2275	24391
ideal	ideal	j	24367	24367
friendship	friendship	n	19029	24359
friendships	friendship	n	5330	24359
net	net	n	17995	24355
nets	net	n	6330	24355
neti	net	n	30	24355
motivation	motivation	n	19806	24342
motivations	motivation	n	4536	24342
differently	differently	r	24322	24322
reserve	reserve	n	13152	24319
reserves	reserve	n	11167	24319
observers	observer	n	13781	24293
observer	observer	n	10512	24293
humanity	humanity	n	24254	24254
survivors	survivor	n	15003	24240
survivor	survivor	n	9237	24240
fence	fence	n	19744	24223
fences	fence	n	4479	24223
quietly	quietly	r	24222	24222
humor	humor	n	22268	24213
humour	humor	n	1700	24213
humors	humor	n	177	24213
humours	humor	n	68	24213
major	major	n	14817	24191
majors	major	n	7498	24191
maj	major	n	1876	24191
funeral	funeral	n	21572	24184
funerals	funeral	n	2612	24184
spokesman	spokesman	n	23097	24143
spokesmen	spokesman	n	1046	24143
extension	extension	n	20345	24142
extensions	extension	n	3797	24142
loose	loose	j	24139	24139
sink	sink	v	8006	24129
sank	sink	v	6447	24129
sunk	sink	v	4236	24129
sinking	sink	v	4160	24129
sinks	sink	v	1279	24129
historian	historian	n	12910	24128
historians	historian	n	11218	24128
ruin	ruin	v	9915	24113
ruined	ruin	v	9680	24113
ruining	ruin	v	3570	24113
ruins	ruin	v	948	24113
balance	balance	v	10384	24104
balanced	balance	v	6429	24104
balancing	balance	v	5312	24104
balances	balance	v	1979	24104
chemicals	chemical	n	15522	24096
chemical	chemical	n	8574	24096
singer	singer	n	17320	24095
singers	singer	n	6775	24095
drunk	drunk	j	23905	24079
drunker	drunk	j	174	24079
swim	swim	v	10025	24072
swimming	swim	v	8835	24072
swam	swim	v	3614	24072
swims	swim	v	1277	24072
swum	swim	v	321	24072
onion	onion	n	13683	24049
onions	onion	n	10366	24049
specialist	specialist	n	14077	24031
specialists	specialist	n	9954	24031
missing	missing	j	24015	24015
whites	white	n	19158	24014
white	white	n	4856	24014
pan	pan	n	19294	24011
pans	pan	n	4687	24011
pani	pan	n	30	24011
distributed	distribute	v	13294	24006
distribute	distribute	v	6301	24006
distributing	distribute	v	3186	24006
distributes	distribute	v	1225	24006
silly	silly	j	23483	24001
silliest	silly	j	285	24001
sillier	silly	j	233	24001
deck	deck	n	21098	23996
decks	deck	n	2898	23996
reflection	reflection	n	18177	23994
reflections	reflection	n	5817	23994
shortly	shortly	r	23986	23986
database	database	n	18422	23984
databases	database	n	5517	23984
data-base	database	n	38	23984
data-bases	database	n	7	23984
flowing	flow	v	7421	23932
flow	flow	v	6231	23932
flows	flow	v	6169	23932
flowed	flow	v	4111	23932
remote	remote	j	23552	23930
remotest	remote	j	329	23930
remoter	remote	j	49	23930
permission	permission	n	22843	23927
permissions	permission	n	1084	23927
remarkable	remarkable	j	23919	23919
everyday	everyday	j	23747	23918
every-day	everyday	j	171	23918
lifestyle	lifestyle	n	19994	23917
lifestyles	lifestyle	n	3528	23917
life-style	lifestyle	n	317	23917
life-styles	lifestyle	n	78	23917
swept	sweep	v	13614	23911
sweep	sweep	v	4999	23911
sweeping	sweep	v	3213	23911
sweeps	sweep	v	2085	23911
naked	naked	j	23909	23909
sufficient	sufficient	j	23898	23898
lion	lion	n	12942	23871
lions	lion	n	10929	23871
consumption	consumption	n	23836	23864
consumptions	consumption	n	28	23864
capabilities	capability	n	13035	23836
capability	capability	n	10801	23836
practicing	practice	v	10895	23797
practiced	practice	v	9611	23797
practices	practice	v	3269	23797
practice	practice	v	22	23797
emissions	emission	n	19301	23770
emission	emission	n	4469	23770
sidebar	Sidebar	n	23497	23763
sidebars	Sidebar	n	252	23763
side-bar	Sidebar	n	14	23763
crap	crap	n	23111	23756
craps	crap	n	611	23756
crapper	crap	n	34	23756
dealer	dealer	n	12438	23742
dealers	dealer	n	11304	23742
measurement	measurement	n	12509	23736
measurements	measurement	n	11227	23736
vital	vital	j	22999	23700
vitals	vital	j	701	23700
impressive	impressive	j	23687	23687
bake	bake	v	12780	23686
baking	bake	v	6860	23686
baked	bake	v	3543	23686
bakes	bake	v	503	23686
fantastic	fantastic	j	23657	23669
fan-tastic	fantastic	j	12	23669
adviser	adviser	n	14702	23663
advisers	adviser	n	8961	23663
yield	yield	v	10621	23640
yielded	yield	v	6359	23640
yields	yield	v	4288	23640
yielding	yield	v	2372	23640
mere	mere	j	23264	23631
merest	mere	j	367	23631
imagination	imagination	n	21745	23622
imaginations	imagination	n	1877	23622
radical	radical	j	23620	23620
tragedy	tragedy	n	20694	23619
tragedies	tragedy	n	2925	23619
scary	scary	j	21368	23596
scariest	scary	j	1269	23596
scarier	scary	j	959	23596
consultant	consultant	n	16796	23591
consultants	consultant	n	6795	23591
correct	correct	v	12574	23582
corrected	correct	v	7517	23582
correcting	correct	v	2656	23582
corrects	correct	v	835	23582
lieutenant	lieutenant	n	22453	23579
lieutenants	lieutenant	n	1126	23579
upset	upset	v	20693	23566
upsetting	upset	v	1851	23566
upsets	upset	v	1022	23566
attractive	attractive	j	23563	23563
acres	acre	n	19582	23558
